figure,panel,plotted,run,model_label,epoch,train_loss,val_loss,val_accuracy,selection_role,excluded_reason,seed,source_file,script,command,generated_at,hardware,os,python_version,torch_version
project1_training_curves,a-b,yes,chorale_lstm,LSTM,41,0.6934134975859993,0.7144416689872741,0.7890760779380799,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,42,0.6912208842603784,0.7103270888328552,0.789644968509674,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,43,0.6917925508398759,0.7133551359176635,0.790702760219574,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,44,0.681820588676553,0.706810736656189,0.7921675682067871,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,45,0.6800689901176252,0.7046102643013,0.7916523694992066,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,46,0.6827856694397173,0.702191162109375,0.791286563873291,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,47,0.6791423418019947,0.7036091446876526,0.7911196112632751,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,48,0.6683279824884314,0.697227168083191,0.7916693925857544,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,49,0.6664337970708546,0.6963566899299621,0.79216148853302,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_lstm,LSTM,50,0.6603646184268751,0.6982566356658936,0.7900484204292297,selected comparable training history,,2026,runs\chorale_lstm\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,1,1.5056625008583069,1.0145196676254273,0.7477596163749695,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,2,0.966898794236936,0.904896593093872,0.7588873267173767,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,3,0.889221097293653,0.9208232164382935,0.7578229665756225,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,4,0.8600170769189533,0.8713910937309265,0.7599299311637878,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,5,0.818422544943659,0.836284053325653,0.7699355244636535,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,6,0.8034764920410357,0.8425218939781189,0.7730808019638061,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,7,0.7915383922426324,0.8305116534233093,0.7729963302612305,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,8,0.7670202396417919,0.8227097988128662,0.7759321331977844,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,9,0.7484833206001081,0.8250092148780823,0.7748905897140503,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,10,0.7302996829936379,0.8104246020317077,0.7775670409202575,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,11,0.7154015977131692,0.7990688204765319,0.7793155908584595,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,12,0.6984290229646783,0.7939625024795532,0.7807137727737427,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,13,0.6800354452509629,0.8056424260139465,0.7754358410835266,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,14,0.6575515113378826,0.8107990741729736,0.7767834186553955,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,15,0.6320006988550487,0.7967766761779785,0.7802942752838135,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,16,0.6101331695129997,0.8193559765815734,0.7741185069084168,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,17,0.5912412930476038,0.8056127667427063,0.7822406053543091,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,18,0.5685965348231165,0.810860562324524,0.7833326578140258,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,19,0.5472970400985918,0.8250361323356629,0.7837854146957397,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,20,0.526184618473053,0.8337303519248962,0.780335533618927,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,21,0.5014674514532089,0.833102285861969,0.7797452211380005,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,22,0.4833547425897498,0.8468207597732544,0.7773279190063477,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,1,1.5056638152975785,1.0145196080207826,0.7477596163749695,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,2,0.9668916557964525,0.9048706650733948,0.7589331150054932,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,3,0.889212009153868,0.9208437681198121,0.7578229665756225,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,4,0.86002075358441,0.8715001821517945,0.7597774624824524,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,5,0.8184073128198323,0.8362788081169128,0.7699408650398254,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,6,0.8034556351209942,0.842714524269104,0.7731521964073181,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,7,0.7915402776316592,0.8305410027503968,0.7730037808418274,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,8,0.7670300649969202,0.8226070046424866,0.7760706305503845,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,9,0.748524358398036,0.824830150604248,0.7746868014335633,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,10,0.7302633382772145,0.8102310299873352,0.7771571755409241,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,11,0.7153017630702571,0.7991280794143677,0.7794186353683472,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,12,0.6983099124933544,0.7939048171043396,0.7805477857589722,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,13,0.6800116504493513,0.805446207523346,0.7755299568176269,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,14,0.6574893091854296,0.8104022860527038,0.7769411325454711,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,15,0.6319530606269836,0.7968545079231262,0.7802970170974731,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,16,0.6101132066626298,0.819512414932251,0.7740787029266357,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,17,0.5912022857289565,0.8056769847869873,0.7814585089683532,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,18,0.5685639883342543,0.8110721826553344,0.78317232131958,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,19,0.5471356644442207,0.8248170971870422,0.7835606813430787,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,20,0.5260171302055058,0.8334826946258544,0.7806001901626587,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,21,0.5015180573651665,0.8334550499916077,0.7793889999389648,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_transformer_no_constraints,Vanilla,22,0.48328477771658646,0.8468689799308777,0.7769542336463928,selected comparable training history,,2026,runs\chorale_transformer_no_constraints\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,1,1.3015272585969222,1.0269516706466675,0.7539950132369995,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,2,0.9800729469249123,0.9055512428283692,0.7666510820388794,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,3,0.8326853027469233,0.7924306511878967,0.799278199672699,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,4,0.7344526225014737,0.7151667952537537,0.8062786340713501,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,5,0.6814614416737306,0.6672319054603577,0.8154813051223755,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,6,0.6389777468223321,0.6388434886932373,0.8198549270629882,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
project1_training_curves,a-b,yes,chorale_rule_guided_decoding,Proposed,7,0.6108958078058142,0.631240165233612,0.8194359540939331,selected comparable training history,,2026,runs\chorale_rule_guided_decoding\metrics.csv,src/chorale/plot_results.py,python -m chorale.plot_results,2026-07-05T22:35:50,NVIDIA GeForce RTX 4060 Ti 16GB; Intel i5-12400F; 16GB RAM; Windows 11 Professional 64-bit,Windows-10-10.0.26200-SP0,3.11.9,2.11.0+cu128
